order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,discount_amount,total_amount
ORD00000228,CUST000239,2024-08-05 22:45:13,Processing,Credit Card,5568 Main St,San Jose,TX,29.01,7145.48
ORD00000229,CUST000885,2025-07-19 22:45:13,Completed,Cash,2774 Oak St,San Diego,IL,8.04,218.21
ORD00000230,CUST000372,2025-07-16 22:45:13,Shipped,Bank Transfer,1855 Park St,Houston,IL,31.03,293.41
ORD00000231,CUST000216,2024-07-24 22:45:13,Completed,Credit Card,4185 Elm St,San Antonio,CA,16.56,511.58
ORD00000232,CUST000466,2024-11-28 22:45:13,Processing,PayPal,777 Elm St,Los Angeles,CA,37.08,1719.86
ORD00000233,CUST000459,2024-10-24 22:45:13,Completed,PayPal,4285 Elm St,Dallas,PA,36.92,5814.29
ORD00000234,CUST000701,2025-01-07 22:45:13,Processing,Cash,9370 Oak St,Los Angeles,TX,43.93,2939.63
ORD00000235,CUST000674,2025-01-28 22:45:13,Shipped,PayPal,8135 Elm St,Los Angeles,NY,12.94,6992.88
ORD00000236,CUST000256,2024-08-25 22:45:13,Cancelled,Bank Transfer,4634 Main St,San Antonio,CA,15.94,9546.2
ORD00000237,CUST000991,2024-12-18 22:45:13,Shipped,Bank Transfer,6423 Park St,New York,PA,38.5,4519.67
ORD00000238,CUST000979,2024-11-07 22:45:13,Completed,Cash,6305 Main St,Philadelphia,IL,23.26,5156.68
ORD00000239,CUST000784,2024-08-19 22:45:13,Cancelled,Bank Transfer,6852 Park St,Dallas,PA,33.73,11043.06
ORD00000240,CUST000925,2025-05-01 22:45:13,Completed,Credit Card,6800 Park St,Dallas,CA,32.62,7849.43
ORD00000241,CUST000728,2025-04-17 22:45:13,Cancelled,PayPal,7490 Main St,Dallas,TX,3.35,13570.17
ORD00000242,CUST000472,2024-10-23 22:45:13,Processing,Cash,749 Elm St,Philadelphia,CA,16.19,3335.09
ORD00000243,CUST000504,2024-11-27 22:45:13,Completed,PayPal,6383 Main St,Houston,PA,29.31,1923.24
ORD00000244,CUST000845,2025-01-22 22:45:13,Completed,Credit Card,2120 Oak St,Philadelphia,NY,7.42,8468.08
ORD00000245,CUST000873,2025-02-06 22:45:13,Completed,PayPal,8507 Main St,Los Angeles,IL,31.21,477.13
ORD00000246,CUST000766,2024-07-23 22:45:13,Shipped,Cash,4771 Main St,Houston,TX,21.77,2926.81
ORD00000247,CUST000337,2024-08-28 22:45:13,Shipped,Cash,7224 Elm St,Houston,TX,38.48,1250.02
ORD00000248,CUST000019,2025-07-02 22:45:13,Shipped,Bank Transfer,6305 Main St,San Diego,TX,49.77,4208.77
ORD00000249,CUST000104,2024-11-20 22:45:13,Cancelled,Credit Card,7774 Elm St,San Jose,CA,38.39,5406.46
ORD00000250,CUST000843,2025-01-08 22:45:13,Shipped,Cash,6567 Elm St,Chicago,IL,22.85,13490.43
ORD00000251,CUST000149,2025-03-01 22:45:13,Processing,Bank Transfer,786 Park St,Chicago,CA,23.87,8798.77
ORD00000252,CUST000111,2024-11-21 22:45:13,Processing,Credit Card,9168 Main St,Dallas,TX,44.18,596.86
ORD00000253,CUST000083,2025-03-13 22:45:13,Shipped,PayPal,3331 Main St,Los Angeles,CA,46.16,6574.54
ORD00000254,CUST000045,2024-09-27 22:45:13,Cancelled,Bank Transfer,3105 Main St,Philadelphia,IL,13.82,4999.25
ORD00000255,CUST000824,2025-02-19 22:45:13,Completed,Credit Card,5710 Main St,San Jose,TX,14.59,4528.24
ORD00000256,CUST000686,2025-04-24 22:45:13,Cancelled,PayPal,6220 Main St,Houston,CA,10.72,7281.16
ORD00000257,CUST000992,2024-10-07 22:45:13,Processing,Bank Transfer,4823 Park St,Houston,NY,42.83,3842.08
ORD00000258,CUST000745,2024-12-13 22:45:13,Processing,Cash,4866 Elm St,San Diego,CA,44.32,1263.08
ORD00000259,CUST000500,2025-03-29 22:45:13,Cancelled,Bank Transfer,5677 Park St,Philadelphia,TX,30.4,989.15
ORD00000260,CUST000302,2025-04-28 22:45:13,Cancelled,Bank Transfer,564 Elm St,Philadelphia,CA,1.83,7523.24
ORD00000261,CUST000254,2025-07-11 22:45:13,Shipped,Cash,863 Main St,San Jose,TX,26.0,6419.39
ORD00000262,CUST000807,2024-10-07 22:45:13,Processing,Cash,9298 Oak St,San Antonio,CA,47.14,3182.66
ORD00000263,CUST000349,2025-02-14 22:45:13,Cancelled,Bank Transfer,4115 Elm St,New York,TX,21.16,7819.13
ORD00000264,CUST000999,2024-10-26 22:45:13,Completed,Credit Card,7145 Park St,Houston,IL,7.52,262.48
ORD00000265,CUST000068,2024-09-15 22:45:13,Cancelled,PayPal,510 Elm St,Houston,NY,35.84,864.12
ORD00000266,CUST000132,2025-02-02 22:45:13,Processing,Bank Transfer,6251 Oak St,Houston,AZ,18.85,3510.99
ORD00000267,CUST000899,2024-09-03 22:45:13,Cancelled,PayPal,512 Elm St,San Diego,TX,24.9,3175.77
ORD00000268,CUST000386,2025-01-08 22:45:13,Cancelled,PayPal,5608 Elm St,Chicago,TX,22.33,845.91
ORD00000269,CUST000600,2025-05-04 22:45:13,Completed,PayPal,7879 Elm St,New York,CA,27.88,10674.18
ORD00000270,CUST000273,2025-06-03 22:45:13,Shipped,Credit Card,7063 Park St,San Jose,CA,26.23,7728.07
ORD00000271,CUST000434,2024-07-19 22:45:13,Cancelled,Credit Card,6768 Elm St,Los Angeles,IL,23.76,10880.64
ORD00000272,CUST000140,2024-12-22 22:45:13,Processing,Cash,9664 Elm St,Phoenix,TX,5.43,2583.19
ORD00000273,CUST000188,2025-04-14 22:45:13,Cancelled,PayPal,9568 Park St,Philadelphia,TX,28.47,492.1
ORD00000274,CUST000043,2024-08-03 22:45:13,Cancelled,PayPal,8778 Main St,Houston,TX,4.46,3009.11
ORD00000275,CUST000482,2024-10-31 22:45:13,Cancelled,Credit Card,9362 Elm St,Philadelphia,IL,40.22,10220.18
ORD00000276,CUST000731,2024-07-19 22:45:13,Completed,Cash,4346 Elm St,Philadelphia,AZ,7.67,1943.61
ORD00000277,CUST000809,2025-02-05 22:45:13,Processing,Credit Card,4880 Park St,San Jose,NY,16.16,4775.39
ORD00000278,CUST000726,2025-07-01 22:45:13,Completed,Bank Transfer,3311 Main St,San Diego,TX,32.74,1573.79
ORD00000279,CUST000177,2024-09-17 22:45:13,Shipped,Bank Transfer,1624 Park St,Chicago,CA,14.72,3220.87
ORD00000280,CUST000989,2025-01-09 22:45:13,Shipped,Credit Card,3728 Park St,San Jose,TX,1.05,6705.03
ORD00000281,CUST000174,2025-03-19 22:45:13,Completed,Bank Transfer,4495 Oak St,Dallas,IL,33.05,6219.0
ORD00000282,CUST000803,2024-10-12 22:45:13,Cancelled,Cash,5357 Main St,San Diego,TX,10.44,4479.96
ORD00000283,CUST000435,2025-01-29 22:45:13,Shipped,Cash,9625 Park St,San Jose,PA,23.83,3565.09
ORD00000284,CUST000003,2025-01-24 22:45:13,Processing,Bank Transfer,3756 Oak St,San Diego,CA,20.15,5321.97
ORD00000285,CUST000685,2025-01-30 22:45:13,Completed,Bank Transfer,3597 Main St,New York,IL,21.03,4227.89
ORD00000286,CUST000504,2025-03-08 22:45:13,Shipped,Cash,5238 Oak St,Houston,PA,47.61,2384.37
ORD00000287,CUST000216,2025-06-04 22:45:13,Shipped,Bank Transfer,1213 Elm St,San Antonio,CA,39.69,234.97
ORD00000288,CUST000577,2024-08-10 22:45:13,Cancelled,Bank Transfer,4517 Elm St,San Antonio,CA,6.32,7059.59
ORD00000289,CUST000841,2024-12-05 22:45:13,Completed,Bank Transfer,7791 Park St,Chicago,CA,42.05,2865.05
ORD00000290,CUST000583,2024-08-23 22:45:13,Completed,Bank Transfer,1056 Elm St,Chicago,PA,34.5,1715.97
ORD00000291,CUST000369,2024-09-02 22:45:13,Cancelled,Bank Transfer,9106 Park St,Phoenix,NY,13.86,1302.12
ORD00000292,CUST000348,2024-08-11 22:45:13,Processing,PayPal,6847 Park St,San Jose,CA,15.66,3653.82
ORD00000293,CUST000299,2025-01-08 22:45:13,Completed,Bank Transfer,1480 Oak St,San Jose,TX,44.55,1970.37
ORD00000294,CUST000017,2024-12-04 22:45:13,Completed,Cash,5064 Main St,Chicago,CA,2.13,5259.89
ORD00000295,CUST000316,2024-12-31 22:45:13,Completed,Credit Card,6123 Elm St,Philadelphia,TX,19.7,2594.1
ORD00000296,CUST000488,2025-03-01 22:45:13,Completed,PayPal,9877 Park St,Chicago,CA,32.83,4267.3
ORD00000297,CUST000166,2024-09-26 22:45:13,Cancelled,Bank Transfer,2427 Elm St,Philadelphia,CA,30.06,2530.06
ORD00000298,CUST000990,2024-12-11 22:45:13,Cancelled,PayPal,8725 Elm St,Chicago,CA,39.61,5103.35
ORD00000299,CUST000408,2025-03-11 22:45:13,Processing,PayPal,8834 Park St,Phoenix,PA,32.98,6229.61
ORD00000300,CUST000330,2025-04-28 22:45:13,Completed,PayPal,9693 Park St,Houston,NY,49.91,641.3
ORD00000301,CUST000349,2024-09-24 22:45:13,Processing,Credit Card,2732 Elm St,New York,TX,40.11,4088.49
ORD00000302,CUST000616,2024-12-25 22:45:13,Completed,Cash,6714 Main St,San Diego,CA,38.58,6838.52
ORD00000303,CUST000108,2025-04-14 22:45:13,Processing,Bank Transfer,3355 Main St,Houston,TX,12.99,4307.33
ORD00000304,CUST000523,2025-04-06 22:45:13,Shipped,Bank Transfer,3702 Park St,Chicago,TX,12.17,9882.94
ORD00000305,CUST000245,2025-05-17 22:45:13,Completed,Cash,3499 Elm St,San Diego,PA,2.51,4811.6
ORD00000306,CUST000215,2024-08-23 22:45:13,Cancelled,Cash,6761 Park St,San Jose,TX,5.61,7653.66
ORD00000307,CUST000384,2025-04-12 22:45:13,Completed,Bank Transfer,8511 Elm St,New York,TX,19.55,1244.86
ORD00000308,CUST000950,2024-10-07 22:45:13,Shipped,PayPal,8084 Oak St,Los Angeles,TX,18.76,2710.76
ORD00000309,CUST000639,2025-01-07 22:45:13,Shipped,Cash,3132 Main St,Los Angeles,CA,29.97,7211.76
ORD00000310,CUST000879,2024-12-24 22:45:13,Processing,Cash,6630 Elm St,New York,AZ,17.97,7373.35
ORD00000311,CUST000775,2024-08-03 22:45:13,Shipped,Credit Card,1438 Elm St,San Jose,NY,9.95,2013.95
ORD00000312,CUST000890,2024-07-20 22:45:13,Cancelled,Cash,6728 Park St,San Diego,CA,41.7,6510.15
ORD00000313,CUST000408,2024-09-05 22:45:13,Shipped,Bank Transfer,1562 Oak St,Phoenix,PA,29.04,3094.51
ORD00000314,CUST000912,2024-11-05 22:45:13,Processing,Bank Transfer,7286 Elm St,Philadelphia,TX,42.72,2428.4
ORD00000315,CUST000562,2025-05-30 22:45:13,Cancelled,Cash,4573 Elm St,Phoenix,TX,2.56,2667.56
ORD00000316,CUST000694,2025-05-19 22:45:13,Completed,Bank Transfer,9577 Park St,San Jose,TX,21.7,7171.16
ORD00000317,CUST000280,2025-05-16 22:45:13,Cancelled,Bank Transfer,4739 Park St,Chicago,CA,44.78,5198.43
ORD00000318,CUST000817,2025-04-08 22:45:13,Shipped,Credit Card,2005 Elm St,New York,TX,41.6,274.21
ORD00000319,CUST000989,2025-03-22 22:45:13,Shipped,Cash,119 Oak St,San Jose,TX,21.82,3950.51
ORD00000320,CUST000212,2024-08-10 22:45:13,Shipped,Cash,9263 Main St,New York,IL,41.34,6529.26
ORD00000321,CUST000947,2025-07-03 22:45:13,Completed,Credit Card,6804 Main St,San Antonio,CA,39.66,2659.88
ORD00000322,CUST000820,2024-12-14 22:45:13,Shipped,Cash,6966 Elm St,Houston,IL,3.06,1942.94
ORD00000323,CUST000287,2025-04-18 22:45:13,Shipped,PayPal,2417 Elm St,Chicago,AZ,5.08,2995.7
ORD00000324,CUST000906,2024-12-16 22:45:13,Processing,Cash,8644 Elm St,San Antonio,CA,37.31,5093.79
ORD00000325,CUST000928,2025-03-29 22:45:13,Cancelled,Bank Transfer,3021 Park St,Philadelphia,NY,16.29,2719.44
ORD00000326,CUST000434,2025-03-29 22:45:13,Processing,Cash,5445 Oak St,Los Angeles,IL,26.14,3505.99
ORD00000327,CUST000788,2025-03-15 22:45:13,Processing,Credit Card,2635 Elm St,San Diego,TX,0.48,2944.82
ORD00000328,CUST000756,2024-09-27 22:45:13,Processing,Credit Card,7792 Oak St,Houston,TX,18.78,6235.56
ORD00000329,CUST000007,2024-12-25 22:45:13,Processing,Cash,4974 Elm St,Los Angeles,TX,40.1,5375.44
ORD00000330,CUST000502,2025-01-08 22:45:13,Completed,PayPal,1574 Main St,Chicago,NY,40.91,7642.4
ORD00000331,CUST000149,2024-07-24 22:45:13,Completed,Credit Card,9021 Park St,Chicago,CA,45.01,3367.84
ORD00000332,CUST000181,2024-08-23 22:45:13,Processing,Bank Transfer,8510 Elm St,Los Angeles,TX,46.69,1800.18
ORD00000333,CUST000662,2025-06-20 22:45:13,Cancelled,PayPal,2520 Elm St,New York,CA,33.44,8086.71
ORD00000334,CUST000606,2024-12-09 22:45:13,Completed,Cash,4106 Park St,San Diego,NY,39.68,1124.22
ORD00000335,CUST000842,2025-06-22 22:45:13,Cancelled,Bank Transfer,9119 Oak St,Philadelphia,CA,10.58,3448.01
ORD00000336,CUST000378,2025-05-31 22:45:13,Shipped,Credit Card,2817 Park St,Philadelphia,AZ,27.07,2850.73
ORD00000337,CUST000860,2024-08-11 22:45:13,Processing,Bank Transfer,2862 Park St,Philadelphia,AZ,8.13,3375.18
ORD00000338,CUST000791,2025-03-10 22:45:13,Processing,Credit Card,9670 Oak St,Los Angeles,TX,9.4,455.9
ORD00000339,CUST000052,2025-04-30 22:45:13,Processing,PayPal,5024 Main St,Phoenix,IL,39.58,5261.78
ORD00000340,CUST000566,2025-02-08 22:45:13,Shipped,Cash,5757 Oak St,Philadelphia,CA,48.03,1961.85
ORD00000341,CUST000278,2024-11-06 22:45:13,Shipped,Credit Card,6616 Main St,Los Angeles,IL,22.68,12153.15
ORD00000342,CUST000880,2024-07-26 22:45:13,Cancelled,Credit Card,7744 Oak St,San Diego,TX,2.39,518.2
ORD00000343,CUST000602,2025-03-23 22:45:13,Processing,Cash,793 Elm St,Phoenix,AZ,3.14,3305.41
ORD00000344,CUST000850,2025-06-05 22:45:13,Processing,Bank Transfer,2111 Oak St,San Antonio,CA,37.71,5626.97
ORD00000345,CUST000615,2024-12-27 22:45:13,Completed,Cash,4523 Elm St,Houston,TX,16.25,9033.71
ORD00000346,CUST000493,2025-05-19 22:45:13,Completed,PayPal,7791 Main St,Phoenix,AZ,17.31,2116.44
ORD00000347,CUST000795,2025-03-20 22:45:13,Shipped,PayPal,9598 Elm St,Houston,TX,26.7,1303.22
ORD00000348,CUST000408,2025-03-31 22:45:13,Cancelled,Cash,2824 Elm St,Phoenix,PA,18.0,2323.92
ORD00000349,CUST000099,2024-08-04 22:45:13,Shipped,Cash,5365 Oak St,Chicago,CA,13.95,1268.67
ORD00000350,CUST000183,2025-05-14 22:45:13,Completed,Bank Transfer,1469 Oak St,New York,TX,1.04,8812.27
ORD00000351,CUST000003,2024-10-20 22:45:13,Completed,Credit Card,5050 Main St,San Diego,CA,18.89,2257.29
ORD00000352,CUST000001,2024-08-10 22:45:13,Cancelled,PayPal,141 Elm St,Chicago,TX,41.93,6593.35
ORD00000353,CUST000653,2024-09-16 22:45:13,Processing,Bank Transfer,1001 Oak St,Dallas,IL,40.72,3693.51
ORD00000354,CUST000074,2024-11-22 22:45:13,Processing,Bank Transfer,1557 Park St,New York,CA,39.9,5363.91
ORD00000355,CUST000700,2025-04-16 22:45:13,Shipped,Credit Card,7010 Main St,Chicago,CA,3.28,11022.57
ORD00000356,CUST000532,2024-11-14 22:45:13,Processing,Credit Card,4455 Oak St,Philadelphia,PA,23.32,6935.04
ORD00000357,CUST000921,2025-07-19 22:45:13,Cancelled,Bank Transfer,4994 Main St,Dallas,PA,4.69,3830.21
ORD00000358,CUST000872,2024-12-08 22:45:13,Completed,Credit Card,8945 Main St,San Diego,TX,40.63,8234.94
ORD00000359,CUST000703,2025-03-23 22:45:13,Completed,Credit Card,7237 Elm St,New York,NY,49.07,1716.47
ORD00000360,CUST000495,2025-05-13 22:45:13,Completed,Credit Card,7549 Main St,Los Angeles,CA,17.04,975.51
ORD00000361,CUST000783,2025-01-22 22:45:13,Shipped,Cash,3634 Main St,San Antonio,CA,43.74,3055.14
ORD00000362,CUST000219,2025-03-08 22:45:13,Cancelled,Cash,6228 Elm St,New York,NY,24.48,1973.83
ORD00000363,CUST000517,2025-01-16 22:45:13,Cancelled,Bank Transfer,3047 Park St,Dallas,PA,3.22,318.8
ORD00000364,CUST000927,2024-12-29 22:45:13,Processing,Credit Card,6220 Main St,Chicago,TX,35.83,914.43
ORD00000365,CUST000049,2025-02-03 22:45:13,Shipped,Cash,4414 Elm St,Chicago,TX,17.83,6529.25
ORD00000366,CUST000528,2024-11-29 22:45:13,Shipped,Bank Transfer,7206 Elm St,San Antonio,TX,32.12,6306.83
ORD00000367,CUST000013,2024-08-01 22:45:13,Processing,Bank Transfer,5092 Elm St,San Antonio,TX,2.62,10500.54
ORD00000368,CUST000251,2025-01-27 22:45:13,Processing,Cash,4079 Oak St,Los Angeles,CA,40.35,603.69
ORD00000369,CUST000922,2024-11-13 22:45:13,Shipped,Cash,1208 Park St,San Jose,TX,40.19,3653.15
ORD00000370,CUST000698,2024-11-25 22:45:13,Cancelled,Cash,6091 Park St,San Antonio,IL,23.3,4439.69
ORD00000371,CUST000735,2024-12-28 22:45:13,Cancelled,PayPal,9375 Main St,San Diego,TX,2.75,2603.03
ORD00000372,CUST000366,2024-11-12 22:45:13,Processing,Bank Transfer,2279 Main St,Houston,CA,46.46,4592.48
ORD00000373,CUST000123,2025-02-26 22:45:13,Shipped,Bank Transfer,5217 Oak St,San Diego,CA,3.56,4483.09
ORD00000374,CUST000636,2024-12-04 22:45:13,Cancelled,Credit Card,6507 Main St,Chicago,CA,17.15,4861.89
ORD00000375,CUST000622,2025-02-21 22:45:13,Completed,PayPal,7727 Park St,San Antonio,IL,38.07,11055.05
ORD00000376,CUST000778,2025-05-08 22:45:13,Processing,PayPal,8764 Park St,New York,PA,18.45,5135.87
ORD00000377,CUST000207,2025-03-16 22:45:13,Completed,Credit Card,9246 Elm St,Houston,CA,18.11,3643.81
ORD00000378,CUST000658,2025-01-18 22:45:13,Shipped,PayPal,7689 Oak St,Houston,CA,46.03,2965.53
ORD00000379,CUST000007,2025-03-17 22:45:13,Processing,Cash,2222 Elm St,Los Angeles,TX,33.48,3144.36
ORD00000380,CUST000517,2025-01-11 22:45:13,Shipped,Bank Transfer,7822 Main St,Dallas,PA,20.66,485.46
ORD00000381,CUST000313,2025-06-01 22:45:13,Completed,Bank Transfer,8687 Park St,Phoenix,IL,5.04,8654.9
ORD00000382,CUST000484,2024-08-29 22:45:13,Shipped,Cash,4865 Park St,Philadelphia,IL,31.79,10309.82
ORD00000383,CUST000344,2025-03-22 22:45:13,Shipped,PayPal,4822 Main St,Philadelphia,TX,25.44,452.04
ORD00000384,CUST000548,2025-02-01 22:45:13,Cancelled,PayPal,8350 Park St,San Diego,TX,5.5,6020.67
ORD00000385,CUST000695,2024-09-11 22:45:13,Processing,Bank Transfer,8414 Oak St,Phoenix,TX,45.67,7724.27
ORD00000386,CUST000360,2025-01-13 22:45:13,Cancelled,Cash,3144 Main St,San Diego,PA,27.74,4443.52
ORD00000387,CUST000431,2025-03-23 22:45:13,Cancelled,Bank Transfer,892 Park St,Dallas,TX,44.49,5626.07
ORD00000388,CUST000995,2024-08-07 22:45:13,Completed,Bank Transfer,7407 Main St,Los Angeles,AZ,15.7,1372.66
ORD00000389,CUST000278,2025-01-22 22:45:13,Shipped,Bank Transfer,2379 Oak St,Los Angeles,IL,5.09,1009.99
ORD00000390,CUST000387,2024-08-15 22:45:13,Completed,Cash,6851 Elm St,Dallas,NY,19.63,8610.65
ORD00000391,CUST000559,2025-04-22 22:45:13,Processing,Credit Card,7235 Elm St,Phoenix,TX,9.99,226.8
ORD00000392,CUST000592,2024-10-13 22:45:13,Cancelled,Cash,6300 Park St,Philadelphia,TX,25.47,2798.93
ORD00000393,CUST000128,2025-05-16 22:45:13,Cancelled,Credit Card,7884 Park St,Chicago,CA,18.21,2716.33
ORD00000394,CUST000199,2024-09-13 22:45:13,Completed,Bank Transfer,8645 Elm St,Philadelphia,TX,27.33,6862.85
ORD00000395,CUST000110,2024-11-15 22:45:13,Shipped,Bank Transfer,3643 Park St,Philadelphia,NY,32.14,4542.93
ORD00000396,CUST000337,2024-09-15 22:45:13,Processing,Bank Transfer,3360 Park St,Houston,TX,31.36,288.06
ORD00000397,CUST000378,2025-02-01 22:45:13,Completed,Bank Transfer,6937 Park St,Philadelphia,AZ,42.3,5379.44
ORD00000398,CUST000840,2025-06-12 22:45:13,Processing,PayPal,818 Elm St,New York,IL,35.84,9523.03
ORD00000399,CUST000965,2024-10-24 22:45:13,Shipped,Bank Transfer,2352 Park St,San Jose,TX,30.16,6763.84
ORD00000400,CUST000606,2025-07-16 22:45:13,Shipped,Cash,8698 Oak St,San Diego,NY,20.81,5479.47
ORD00000401,CUST000321,2025-07-13 22:45:13,Cancelled,Bank Transfer,1979 Elm St,New York,CA,7.07,4849.48
ORD00000402,CUST000854,2025-02-22 22:45:13,Completed,Credit Card,1288 Park St,San Diego,PA,31.93,2711.17
ORD00000403,CUST000492,2024-08-07 22:45:13,Processing,Bank Transfer,7669 Oak St,San Antonio,CA,37.33,4984.61
ORD00000404,CUST000444,2024-08-14 22:45:13,Processing,Bank Transfer,6058 Elm St,San Diego,CA,47.54,2333.44
ORD00000405,CUST000976,2025-07-19 22:45:13,Processing,Credit Card,1848 Oak St,San Diego,TX,44.99,4322.65
ORD00000406,CUST000305,2024-07-23 22:45:13,Cancelled,Bank Transfer,918 Park St,Los Angeles,CA,43.8,5221.59
ORD00000407,CUST000469,2025-06-21 22:45:13,Shipped,PayPal,3273 Oak St,San Jose,NY,11.34,1889.76
ORD00000408,CUST000072,2025-01-17 22:45:13,Shipped,Credit Card,1181 Oak St,Dallas,TX,15.6,9801.2
ORD00000409,CUST000533,2025-02-12 22:45:13,Completed,Credit Card,5091 Elm St,Phoenix,CA,32.86,2130.55
ORD00000410,CUST000299,2024-12-02 22:45:13,Shipped,Credit Card,7294 Park St,San Jose,TX,39.74,1827.8
ORD00000411,CUST000116,2025-07-12 22:45:13,Completed,Cash,4981 Elm St,Houston,NY,47.77,1926.47
ORD00000412,CUST000881,2025-04-18 22:45:13,Cancelled,Cash,630 Oak St,Philadelphia,NY,40.64,724.88
ORD00000413,CUST000165,2024-10-22 22:45:13,Shipped,Cash,385 Oak St,San Antonio,PA,46.21,2917.53
ORD00000414,CUST000298,2024-12-15 22:45:13,Processing,Bank Transfer,4792 Elm St,San Antonio,AZ,9.0,6099.32
ORD00000415,CUST000395,2025-04-27 22:45:13,Completed,Credit Card,6583 Elm St,Los Angeles,TX,20.88,2827.26
ORD00000416,CUST000688,2025-06-04 22:45:13,Shipped,PayPal,6717 Oak St,Dallas,TX,18.45,6720.56
ORD00000417,CUST000141,2024-10-20 22:45:13,Processing,Credit Card,1053 Elm St,Chicago,TX,10.15,5641.44
ORD00000418,CUST000520,2025-05-11 22:45:13,Processing,Bank Transfer,4666 Oak St,San Jose,CA,36.71,4995.27
ORD00000419,CUST000307,2025-03-14 22:45:13,Cancelled,Credit Card,8407 Elm St,New York,TX,46.97,2888.34
ORD00000420,CUST000630,2024-09-21 22:45:13,Completed,Cash,2807 Park St,San Jose,CA,12.5,3936.5
ORD00000421,CUST000259,2024-12-12 22:45:13,Shipped,PayPal,8682 Park St,Dallas,TX,30.71,2693.86
ORD00000422,CUST000285,2024-08-22 22:45:13,Completed,Credit Card,1649 Main St,Houston,TX,39.99,8722.8
ORD00000423,CUST000207,2025-05-11 22:45:13,Processing,Bank Transfer,6368 Park St,Houston,CA,37.24,1339.31
ORD00000424,CUST000746,2024-09-13 22:45:13,Shipped,PayPal,1066 Oak St,Los Angeles,CA,0.93,5708.28
ORD00000425,CUST000051,2025-06-20 22:45:13,Cancelled,Bank Transfer,3998 Elm St,Houston,CA,31.97,5683.97
ORD00000426,CUST000592,2024-10-10 22:45:13,Shipped,Credit Card,4305 Elm St,Philadelphia,TX,25.65,6769.5
ORD00000427,CUST000501,2025-07-11 22:45:13,Shipped,Cash,7444 Main St,Dallas,AZ,23.35,8206.51
ORD00000428,CUST000410,2024-10-31 22:45:13,Processing,PayPal,3145 Oak St,Phoenix,CA,42.21,5508.23
ORD00000429,CUST000176,2024-07-26 22:45:13,Processing,Cash,9844 Main St,Philadelphia,TX,4.38,3602.26
ORD00000430,CUST000648,2024-08-11 22:45:13,Cancelled,PayPal,5947 Oak St,San Antonio,CA,44.32,3530.42
ORD00000431,CUST000963,2025-01-05 22:45:13,Cancelled,Cash,4250 Main St,San Diego,CA,45.38,6173.45
ORD00000432,CUST000773,2025-02-28 22:45:13,Processing,Credit Card,6953 Elm St,Philadelphia,TX,25.71,5140.72
ORD00000433,CUST000873,2024-08-10 22:45:13,Processing,Credit Card,7500 Main St,Los Angeles,IL,46.53,9560.08
ORD00000434,CUST000123,2025-01-20 22:45:13,Cancelled,Cash,7412 Main St,San Diego,CA,37.44,4020.46
ORD00000435,CUST000206,2024-09-05 22:45:13,Shipped,PayPal,8094 Main St,San Jose,TX,31.65,8894.51
ORD00000436,CUST000618,2025-03-30 22:45:13,Shipped,Credit Card,5126 Park St,Houston,CA,11.43,2223.03
ORD00000437,CUST000173,2024-11-17 22:45:13,Processing,PayPal,1496 Oak St,Houston,TX,33.86,9211.13
ORD00000438,CUST000315,2024-11-19 22:45:13,Processing,PayPal,2658 Park St,Philadelphia,NY,7.87,9622.93
ORD00000439,CUST000544,2025-05-15 22:45:13,Completed,Cash,789 Oak St,Dallas,IL,11.06,10180.27
ORD00000440,CUST000614,2024-09-05 22:45:13,Shipped,Cash,9153 Park St,Houston,CA,8.56,3376.22
ORD00000441,CUST000382,2025-05-19 22:45:13,Cancelled,Cash,4884 Main St,Philadelphia,CA,21.35,3881.85
